"No.","Time","Source","Destination","Protocol","Length","Leftover Capture Data","HID Data","Info"
"681","0.685601","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"683","0.686601","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"685","0.687601","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"687","0.688602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"689","0.689601","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"691","0.690601","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"693","0.691601","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"695","0.692602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"697","0.693602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"699","0.694602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"701","0.695601","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"703","0.696602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"705","0.697602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"707","0.698602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"709","0.699602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"711","0.700602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"713","0.701602","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"715","0.702602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"717","0.703602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"719","0.704602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"721","0.705602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"723","0.706602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"725","0.707602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"727","0.708602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"729","0.709602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"731","0.710602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"733","0.711602","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"735","0.712602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"737","0.713602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"739","0.714602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"741","0.715602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"743","0.716602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"745","0.717603","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"747","0.718602","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"749","0.719602","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"751","0.720603","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"753","0.721603","7.3.1","host","USB","72","","00000600ffff0000","URB_INTERRUPT in"
"755","0.722603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"757","0.723605","7.3.1","host","USB","72","","00000400ffff0000","URB_INTERRUPT in"
"759","0.724604","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"761","0.725603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"763","0.726603","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"765","0.727603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"767","0.728603","7.3.1","host","USB","72","","00000300ffff0000","URB_INTERRUPT in"
"769","0.729603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"771","0.730603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"773","0.731603","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"775","0.732603","7.3.1","host","USB","72","","00000800ffff0000","URB_INTERRUPT in"
"777","0.733603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"779","0.734603","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"781","0.735603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"783","0.736603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"785","0.737603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"787","0.738603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"789","0.739603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"791","0.740603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"793","0.741603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"795","0.742603","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"797","0.743603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"799","0.744603","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"801","0.745603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"803","0.746603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"805","0.747603","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"807","0.748603","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"809","0.749604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"811","0.750603","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"813","0.751604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"815","0.752603","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"817","0.753604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"819","0.754604","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"821","0.755604","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"823","0.756606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"825","0.757604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"827","0.758604","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"829","0.759604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"831","0.760604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"833","0.761604","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"835","0.762604","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"837","0.763604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"839","0.764604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"841","0.765604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"843","0.766604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"845","0.767604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"847","0.768604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"849","0.769604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"851","0.770604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"853","0.771604","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"855","0.772604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"857","0.773604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"859","0.774604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"861","0.775604","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"863","0.776604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"865","0.777604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"867","0.778604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"869","0.779604","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"871","0.780604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"873","0.781604","7.3.1","host","USB","72","","0000080000000000","URB_INTERRUPT in"
"875","0.782605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"877","0.783604","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"879","0.784605","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"881","0.785605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"883","0.786605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"885","0.787605","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"887","0.788605","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"889","0.789605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"891","0.790605","7.3.1","host","USB","72","","00000500ffff0000","URB_INTERRUPT in"
"893","0.791605","7.3.1","host","USB","72","","0000080000000000","URB_INTERRUPT in"
"895","0.792605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"897","0.793605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"899","0.794605","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"901","0.795605","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"903","0.796605","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"905","0.797605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"907","0.798605","7.3.1","host","USB","72","","00000500ffff0000","URB_INTERRUPT in"
"909","0.799605","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"911","0.800605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"913","0.801605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"915","0.802605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"917","0.803606","7.3.1","host","USB","72","","00000900ffff0000","URB_INTERRUPT in"
"919","0.804605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"921","0.805605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"923","0.806605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"925","0.807605","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"927","0.808606","7.3.1","host","USB","72","","00000600ffff0000","URB_INTERRUPT in"
"929","0.809605","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"931","0.810606","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"933","0.811605","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"935","0.812605","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"937","0.813606","7.3.1","host","USB","72","","00000a00ffff0000","URB_INTERRUPT in"
"939","0.814605","7.3.1","host","USB","72","","0000010000000000","URB_INTERRUPT in"
"941","0.815606","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"943","0.816606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"945","0.817606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"947","0.818605","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"949","0.819606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"951","0.820606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"953","0.821606","7.3.1","host","USB","72","","0000070000000000","URB_INTERRUPT in"
"955","0.822606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"957","0.823608","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"959","0.824608","7.3.1","host","USB","72","","0000070000000000","URB_INTERRUPT in"
"961","0.825606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"963","0.826606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"965","0.827606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"967","0.828606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"969","0.829606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"971","0.830606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"973","0.831606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"975","0.832606","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"977","0.833607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"979","0.834606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"981","0.835606","7.3.1","host","USB","72","","0000060000000000","URB_INTERRUPT in"
"983","0.836606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"985","0.837606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"987","0.838606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"989","0.839606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"991","0.840606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"993","0.841607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"995","0.842607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"997","0.843606","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"999","0.844606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1001","0.845606","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"1003","0.846606","7.3.1","host","USB","72","","0000080000000000","URB_INTERRUPT in"
"1005","0.847606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1007","0.848606","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"1009","0.849606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1011","0.850606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1013","0.851606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1015","0.852606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1017","0.853606","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1019","0.854606","7.3.1","host","USB","72","","0000020000000000","URB_INTERRUPT in"
"1021","0.855606","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1023","0.856609","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1025","0.857607","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"1027","0.858607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1029","0.859607","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1031","0.860607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1033","0.861607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1035","0.862607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1037","0.863607","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1039","0.864606","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1041","0.865607","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"1043","0.866607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1045","0.867607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1047","0.868607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1049","0.869607","7.3.1","host","USB","72","","0000030001000000","URB_INTERRUPT in"
"1051","0.870607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1053","0.871607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1055","0.872607","7.3.1","host","USB","72","","0000080001000000","URB_INTERRUPT in"
"1057","0.873607","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1059","0.874607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1061","0.875608","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1063","0.876607","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"1065","0.877608","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1067","0.878607","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1069","0.879607","7.3.1","host","USB","72","","0000050001000000","URB_INTERRUPT in"
"1071","0.880607","7.3.1","host","USB","72","","0000030000000000","URB_INTERRUPT in"
"1073","0.881607","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1075","0.882607","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"1077","0.883607","7.3.1","host","USB","72","","0000080000000000","URB_INTERRUPT in"
"1079","0.884607","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"1081","0.885608","7.3.1","host","USB","72","","0000050000000000","URB_INTERRUPT in"
"1083","0.886608","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
"1085","0.887607","7.3.1","host","USB","72","","0000040001000000","URB_INTERRUPT in"
"1087","0.888608","7.3.1","host","USB","72","","0000040000000000","URB_INTERRUPT in"
